"","Participant","Gender","Age","Lextale score","OrderofOccurrence","ItemType","item","AdjectiveFreq","NounFreq","LemNounFreq","CollFreq","LemCollFreq","LDscores","Length","ErrorRate","ReactionTime","Language"
"6071","TT34","M",19,70,2,"Baseline","geleneksel göz",5.08,5.49,5.11,0,0,0,13,1,1.371440172,"Turkish"
"6072","TT34","M",19,70,1,"Baseline","hafif ülke",5,5.42,6.24,0,0,0,9,1,0.902369022,"Turkish"
"6073","TT34","M",19,70,2,"Baseline","basit hafta",5.08,5.34,5.53,0,0,0,10,1,1.271353006,"Turkish"
"6074","TT34","M",19,70,1,"Baseline","bütün örnek",6.08,5.32,5.67,0,3.44,0,10,1,1.585786104,"Turkish"
"6075","TT34","M",19,70,1,"Baseline","merkez yemek",5.2,5.27,5.54,0,0,0,10,1,1.087373018,"Turkish"
"6076","TT34","M",19,70,1,"Baseline","ince sonuç",5.22,5.29,6.04,0,0,0,9,1,1.271342993,"Turkish"
"6077","TT35","M",30,66.25,1,"High_freq","genç adam",5.61,5.69,6.02,4.22,4.44,7.35,8,1,0.820227146,"Turkish"
"6078","TT35","M",30,66.25,1,"High_freq","sivil toplum",5.09,5.36,5.91,4.67,4.79,10.01,11,1,0.920097113,"Turkish"
"6079","TT35","M",30,66.25,1,"High_freq","ertesi gün",4.99,6.03,6.39,4.77,4.86,8.19,9,1,0.752994061,"Turkish"
"6080","TT35","M",30,66.25,2,"High_freq","milli eğitim",5.45,5.7,5.9,4.61,4.65,8.66,11,1,0.705927134,"Turkish"
"6081","TT35","M",30,66.25,2,"High_freq","batı avrupa",5.32,5.57,5.57,4.12,4.12,7.49,10,1,1.100885153,"Turkish"
"6082","TT35","M",30,66.25,2,"High_freq","soğuk savaş",5.13,5.36,5.71,4.13,4.15,8.18,10,1,0.701161146,"Turkish"
"6083","TT35","M",30,66.25,1,"High_freq","yerel yönetim",5.23,5.38,5.79,4.16,4.75,8.21,12,1,0.735182047,"Turkish"
"6084","TT35","M",30,66.25,1,"High_freq","bilimsel araştırma",5.08,5.29,5.45,3.72,3.72,7.04,17,1,0.621134996,"Turkish"
"6085","TT35","M",30,66.25,2,"High_freq","uzun dönem",5.84,5.21,6.03,3.99,4.42,7.58,9,1,0.754401922,"Turkish"
"6086","TT35","M",30,66.25,1,"High_freq","dış ticaret",5.52,5.25,5.44,4.59,4.75,9.83,10,1,0.788759947,"Turkish"
"6087","TT35","M",30,66.25,2,"High_freq","erken seçim",5.11,5.18,5.64,3.64,4.07,7.12,10,1,0.853393078,"Turkish"
"6088","TT35","M",30,66.25,1,"High_freq","orta sınıf",5.42,5.15,5.61,3.87,4.19,7.78,9,1,0.988321066,"Turkish"
"6089","TT35","M",30,66.25,2,"High_freq","kimyasal madde",4.76,5.16,5.75,3.56,4.07,7.01,13,1,0.868547916,"Turkish"
"6090","TT35","M",30,66.25,2,"High_freq","genel başkan",5.86,5.16,5.75,4.43,4.88,9.12,11,1,0.634741068,"Turkish"
"6091","TT35","M",30,66.25,1,"High_freq","yakın ilişki",5.58,5.17,5.94,3.84,4.3,7,11,1,0.619618893,"Turkish"
"6092","TT35","M",30,66.25,1,"High_freq","yabancı sermaye",5.48,5.24,5.42,4.25,4.42,8.75,14,1,0.72065115,"Turkish"
"6093","TT35","M",30,66.25,1,"High_freq","sosyal güvenlik",5.67,5.29,5.43,4.65,4.7,9.82,14,1,0.620444059,"Turkish"
"6094","TT35","M",30,66.25,1,"High_freq","geçen yıl",5.62,5.88,6.45,4.66,4.89,8.21,8,1,0.620227098,"Turkish"
"6095","TT35","M",30,66.25,2,"High_freq","kısa süre",5.62,5.65,5.89,4.81,5.09,9.41,8,1,0.637362003,"Turkish"
"6096","TT35","M",30,66.25,1,"High_freq","Küçük kız",5.85,5.54,5.74,4.25,4.52,7.7,8,1,0.820225,"Turkish"
"6097","TT35","M",30,66.25,1,"High_freq","yoğun bakım",5.21,4.52,5.54,3.46,3.78,8.03,10,1,0.620139122,"Turkish"
"6098","TT35","M",30,66.25,1,"High_freq","olumlu yanıt",5.21,4.99,5.26,3.59,3.63,7.42,11,1,0.535930872,"Turkish"
"6099","TT35","M",30,66.25,1,"High_freq","ağır ceza",5.42,5.03,5.38,3.89,4.2,8.11,8,1,0.637645006,"Turkish"
"6100","TT35","M",30,66.25,2,"High_freq","serbest meslek",5.17,5.03,5.32,3.57,3.63,7.27,13,1,0.670960188,"Turkish"
"6101","TT35","M",30,66.25,2,"High_freq","yüksek faiz",5.79,5,5.2,3.73,4.03,7.16,10,1,0.654334068,"Turkish"
"6102","TT35","M",30,66.25,1,"High_freq","kırmızı şarap",5.15,4.59,4.81,3.36,3.53,7.66,12,1,0.669686079,"Turkish"
"6103","TT35","M",30,66.25,2,"Low_freq","güçlü kadın",5.33,5.79,6.17,3.16,3.56,3.6,10,1,0.72033,"Turkish"
"6104","TT35","M",30,66.25,1,"Low_freq","küresel dünya",4.87,5.78,6.21,3.07,3.47,3.38,12,1,0.703141928,"Turkish"
"6105","TT35","M",30,66.25,2,"Low_freq","yalnız çocuk",5.46,5.67,6.23,3.49,3.71,3.57,11,1,0.720685005,"Turkish"
"6106","TT35","M",30,66.25,2,"Low_freq","çabuk karar",4.96,5.58,5.93,3.06,3.2,3.98,10,1,0.619740009,"Turkish"
"6107","TT35","M",30,66.25,1,"Low_freq","kötü durum",5.46,5.51,6.09,3.2,4.06,4.5,9,1,0.684140921,"Turkish"
"6108","TT35","M",30,66.25,1,"Low_freq","acı haber",5.16,5.34,5.72,2.85,3.3,3.98,8,1,0.667864084,"Turkish"
"6109","TT35","M",30,66.25,2,"Low_freq","görsel sanat",4.51,5.31,5.59,2.51,3.31,3.1,11,1,0.717190027,"Turkish"
"6110","TT35","M",30,66.25,2,"Low_freq","nitelikli işçi",4.53,5.25,5.51,2.69,2.81,3.87,13,1,0.837239981,"Turkish"
"6111","TT35","M",30,66.25,2,"Low_freq","haksız vergi",4.62,5.27,5.49,4.14,2.9,3.64,11,1,1.186515093,"Turkish"
"6112","TT35","M",30,66.25,2,"Low_freq","sürekli görev",5.5,5.24,5.74,2.77,3.17,3.8,12,1,0.93661809,"Turkish"
"6113","TT35","M",30,66.25,2,"Low_freq","askeri destek",5.31,5.2,5.45,2.78,3.13,4.09,12,1,0.869957924,"Turkish"
"6114","TT35","M",30,66.25,2,"Low_freq","kalın kitap",4.79,5.3,5.87,2.69,3.23,3.66,10,1,0.903095007,"Turkish"
"6115","TT35","M",30,66.25,2,"Low_freq","yanlış tercih",5.38,5.23,5.39,2.56,2.95,3.26,12,1,1.287389994,"Turkish"
"6116","TT35","M",30,66.25,2,"Low_freq","ulusal hukuk",5.35,5.21,5.5,2.89,3.35,4.4,11,1,0.70323801,"Turkish"
"6117","TT35","M",30,66.25,1,"Low_freq","belirli konu",5.23,5.33,6.32,2.74,3.64,3.61,11,1,0.58686018,"Turkish"
"6118","TT35","M",30,66.25,1,"Low_freq","farklı düşünce",5.79,5.19,5.6,3.04,3.6,4.5,13,1,0.736440897,"Turkish"
"6119","TT35","M",30,66.25,1,"Low_freq","kolay iletisim",5.4,5.2,5.34,2.75,2.85,3.94,13,1,0.588469982,"Turkish"
"6120","TT35","M",30,66.25,1,"Low_freq","ilgili öğrenci",5.92,5.1,5.71,2.88,3.84,3.97,13,1,0.719822884,"Turkish"
"6121","TT35","M",30,66.25,1,"Low_freq","fazla üretim",5.88,5.42,5.7,3.21,3.55,4.5,11,1,0.736055851,"Turkish"
"6122","TT35","M",30,66.25,1,"Low_freq","güzel göz",5.84,5.49,5.11,2.97,3.95,3.59,8,1,0.870887995,"Turkish"
"6123","TT35","M",30,66.25,1,"Low_freq","benzer ülke",5.33,5.42,6.24,2.69,3.69,3.17,10,1,0.954036951,"Turkish"
"6124","TT35","M",30,66.25,2,"Low_freq","tüm hafta",5.88,5.34,5.53,2.94,3.15,3.78,8,1,0.787658215,"Turkish"
"6125","TT35","M",30,66.25,2,"Low_freq","özel örnek",5.89,5.32,5.67,2.88,3.17,3.61,9,1,1.22112298,"Turkish"
"6126","TT35","M",30,66.25,1,"Low_freq","ana yemek",5.47,5.27,5.54,3.737987326,2.87,4.49,8,1,0.637274981,"Turkish"
"6127","TT35","M",30,66.25,1,"Low_freq","ortak sonuç",5.43,5.29,6.04,2.74,3.41,3.64,10,1,0.587821007,"Turkish"
"6128","TT35","M",30,66.25,2,"Baseline","kuzey adam",5.09,5.69,6.02,0,0,0,9,1,0.90436101,"Turkish"
"6129","TT35","M",30,66.25,2,"Baseline","hızlı toplum",5.31,5.36,5.91,0,3.03,0,11,1,1.77006197,"Turkish"
"6130","TT35","M",30,66.25,2,"Baseline","ileri gün",5.41,6.03,6.39,0,3.28,0,7,1,0.886966944,"Turkish"
"6131","TT35","M",30,66.25,1,"Baseline","kara eğitim",5.22,5.7,5.9,0,0,0,10,1,0.869102001,"Turkish"
"6132","TT35","M",30,66.25,1,"Baseline","mümkün avrupa",5.56,5.57,5.57,0,2.88,0,12,1,2.873661995,"Turkish"
"6133","TT35","M",30,66.25,1,"Baseline","uygun savaş",5.64,5.36,5.71,0,0,0,10,1,1.204743147,"Turkish"
"6134","TT35","M",30,66.25,2,"Baseline","hoş yönetim",5.09,5.38,5.79,0,0,0,10,1,0.820466995,"Turkish"
"6135","TT35","M",30,66.25,2,"Baseline","canlı araştırma",5.06,5.29,5.45,0,0,0,14,1,1.051119089,"Turkish"
"6136","TT35","M",30,66.25,1,"Baseline","ünlü dönem",5.21,5.21,6.03,0,3.55,0,9,1,0.95402503,"Turkish"
"6137","TT35","M",30,66.25,2,"Baseline","derin ticaret",5.23,5.25,5.44,0,0,0,12,1,0.987272978,"Turkish"
"6138","TT35","M",30,66.25,2,"Baseline","açık sınıf",5.65,5.15,5.61,0,0,0,9,1,0.870531797,"Turkish"
"6139","TT35","M",30,66.25,2,"Baseline","beyaz ilişki",5.34,5.17,5.94,0,0,0,11,1,1.121088028,"Turkish"
"6140","TT35","M",30,66.25,2,"Baseline","demokratik güvenlik",5.1,5.29,5.43,0,2.36,0,18,1,1.738481998,"Turkish"
"6141","TT35","M",30,66.25,2,"Baseline","gerçek yıl",5.57,5.88,6.45,0,0,0,9,1,0.954579115,"Turkish"
"6142","TT35","M",30,66.25,1,"Baseline","hazır süre",5.15,5.65,5.89,0,2.7,0,9,1,1.23870492,"Turkish"
"6143","TT35","M",30,66.25,2,"Baseline","karanlık bakım",5,4.52,5.54,0,0,0,13,1,0.936490059,"Turkish"
"6144","TT35","M",30,66.25,2,"Baseline","Kültürel yanıt",5.2,4.99,5.26,0,0,0,13,1,1.304326057,"Turkish"
"6145","TT35","M",30,66.25,2,"Baseline","boş ceza",5.25,5.03,5.38,0,0,0,7,1,0.953782082,"Turkish"
"6146","TT35","M",30,66.25,2,"Baseline","emin meslek",5.01,5.03,5.32,0,0,0,11,1,1.337355852,"Turkish"
"6147","TT35","M",30,66.25,1,"Baseline","çağdaş faiz",5.03,5,5.2,0,0,0,10,1,0.951198101,"Turkish"
"6148","TT35","M",30,66.25,2,"Baseline","zor şarap",5.46,4.59,4.81,0,0,0,10,1,0.770421028,"Turkish"
"6149","TT35","M",30,66.25,2,"Baseline","sıcak dünya",5.21,5.78,6.21,0,0,0,8,1,0.970598936,"Turkish"
"6150","TT35","M",30,66.25,1,"Baseline","kesin çocuk",5.17,5.67,6.23,0,0,0,10,1,0.837384939,"Turkish"
"6151","TT35","M",30,66.25,2,"Baseline","temiz haber",4.87,5.34,5.72,0,0,0,10,1,1.070951939,"Turkish"
"6152","TT35","M",30,66.25,1,"Baseline","sert sanat",5.04,5.31,5.59,0,0,0,9,1,0.770161152,"Turkish"
"6153","TT35","M",30,66.25,1,"Baseline","mutlu vergi",5.24,5.27,5.49,0,0,0,10,1,1.668420076,"Turkish"
"6154","TT35","M",30,66.25,1,"Baseline","yavaş görev",5.35,5.24,5.74,0,0,0,10,1,0.820515156,"Turkish"
"6155","TT35","M",30,66.25,1,"Baseline","rahat destek",5.14,5.2,5.45,0,0,0,11,1,1.187748909,"Turkish"
"6156","TT35","M",30,66.25,1,"Baseline","doğal kitap",5.42,5.3,5.87,0,0,0,10,1,1.370800972,"Turkish"
"6157","TT35","M",30,66.25,1,"Baseline","geniş hukuk",5.43,5.21,5.5,0,2.7,0,10,1,0.934959173,"Turkish"
"6158","TT35","M",30,66.25,2,"Baseline","yeşil konu",5.11,5.33,6.32,0,0,0,9,1,1.119902849,"Turkish"
"6159","TT35","M",30,66.25,2,"Baseline","koca düşünce",4.98,5.19,5.6,0,0,0,11,1,0.853235006,"Turkish"
"6160","TT35","M",30,66.25,2,"Baseline","eski iletişim",5.74,5.2,5.34,0,2.77,0,12,1,2.137341022,"Turkish"
"6161","TT35","M",30,66.25,2,"Baseline","yasal öğrenci",5,5.1,5.71,0,0,0,12,1,2.418610096,"Turkish"
"6162","TT35","M",30,66.25,2,"Baseline","geleneksel göz",5.08,5.49,5.11,0,0,0,13,1,0.937029123,"Turkish"
"6163","TT35","M",30,66.25,2,"Baseline","hafif ülke",5,5.42,6.24,0,0,0,9,1,0.90508914,"Turkish"
"6164","TT35","M",30,66.25,1,"Baseline","basit hafta",5.08,5.34,5.53,0,0,0,10,1,1.084161043,"Turkish"
"6165","TT35","M",30,66.25,2,"Baseline","merkez yemek",5.2,5.27,5.54,0,0,0,10,1,1.337094069,"Turkish"
"6166","TT36","F",23,66.25,1,"High_freq","genç adam",5.61,5.69,6.02,4.22,4.44,7.35,8,1,0.503340006,"Turkish"
"6167","TT36","F",23,66.25,1,"High_freq","sivil toplum",5.09,5.36,5.91,4.67,4.79,10.01,11,1,0.587025881,"Turkish"
"6168","TT36","F",23,66.25,2,"High_freq","ertesi gün",4.99,6.03,6.39,4.77,4.86,8.19,9,1,0.636625051,"Turkish"
"6169","TT36","F",23,66.25,1,"High_freq","milli eğitim",5.45,5.7,5.9,4.61,4.65,8.66,11,1,0.619836092,"Turkish"
"6170","TT36","F",23,66.25,2,"High_freq","batı avrupa",5.32,5.57,5.57,4.12,4.12,7.49,10,1,0.670231104,"Turkish"
"6171","TT36","F",23,66.25,2,"High_freq","soğuk savaş",5.13,5.36,5.71,4.13,4.15,8.18,10,1,0.870094776,"Turkish"
"6172","TT36","F",23,66.25,2,"High_freq","yerel yönetim",5.23,5.38,5.79,4.16,4.75,8.21,12,1,0.569082022,"Turkish"
"6173","TT36","F",23,66.25,2,"High_freq","bilimsel araştırma",5.08,5.29,5.45,3.72,3.72,7.04,17,1,0.652771235,"Turkish"
"6174","TT36","F",23,66.25,1,"High_freq","uzun dönem",5.84,5.21,6.03,3.99,4.42,7.58,9,1,0.567599058,"Turkish"
"6175","TT36","F",23,66.25,1,"High_freq","dış ticaret",5.52,5.25,5.44,4.59,4.75,9.83,10,1,0.586647034,"Turkish"
"6176","TT36","F",23,66.25,2,"High_freq","erken seçim",5.11,5.18,5.64,3.64,4.07,7.12,10,1,0.636839867,"Turkish"
"6177","TT36","F",23,66.25,2,"High_freq","orta sınıf",5.42,5.15,5.61,3.87,4.19,7.78,9,1,0.670260906,"Turkish"
"6178","TT36","F",23,66.25,2,"High_freq","kimyasal madde",4.76,5.16,5.75,3.56,4.07,7.01,13,1,0.734648943,"Turkish"
"6179","TT36","F",23,66.25,1,"High_freq","genel başkan",5.86,5.16,5.75,4.43,4.88,9.12,11,1,0.686910868,"Turkish"
"6180","TT36","F",23,66.25,2,"High_freq","yakın ilişki",5.58,5.17,5.94,3.84,4.3,7,11,1,0.670361996,"Turkish"
"6181","TT36","F",23,66.25,1,"High_freq","yabancı sermaye",5.48,5.24,5.42,4.25,4.42,8.75,14,1,1.036514044,"Turkish"
"6182","TT36","F",23,66.25,2,"High_freq","sosyal güvenlik",5.67,5.29,5.43,4.65,4.7,9.82,14,1,0.769652128,"Turkish"
"6183","TT36","F",23,66.25,2,"High_freq","geçen yıl",5.62,5.88,6.45,4.66,4.89,8.21,8,1,0.520734072,"Turkish"
"6184","TT36","F",23,66.25,1,"High_freq","kısa süre",5.62,5.65,5.89,4.81,5.09,9.41,8,1,0.553107023,"Turkish"
"6185","TT36","F",23,66.25,1,"High_freq","Küçük kız",5.85,5.54,5.74,4.25,4.52,7.7,8,1,0.570959091,"Turkish"
"6186","TT36","F",23,66.25,2,"High_freq","yoğun bakım",5.21,4.52,5.54,3.46,3.78,8.03,10,1,0.520678997,"Turkish"
"6187","TT36","F",23,66.25,2,"High_freq","olumlu yanıt",5.21,4.99,5.26,3.59,3.63,7.42,11,1,0.802884817,"Turkish"
"6188","TT36","F",23,66.25,2,"High_freq","ağır ceza",5.42,5.03,5.38,3.89,4.2,8.11,8,1,0.570803881,"Turkish"
"6189","TT36","F",23,66.25,2,"High_freq","serbest meslek",5.17,5.03,5.32,3.57,3.63,7.27,13,1,0.687264919,"Turkish"
"6190","TT36","F",23,66.25,1,"High_freq","yüksek faiz",5.79,5,5.2,3.73,4.03,7.16,10,1,1.10457921,"Turkish"
"6191","TT36","F",23,66.25,1,"High_freq","kırmızı şarap",5.15,4.59,4.81,3.36,3.53,7.66,12,1,0.953366995,"Turkish"
"6192","TT36","F",23,66.25,2,"Low_freq","güçlü kadın",5.33,5.79,6.17,3.16,3.56,3.6,10,1,0.753356934,"Turkish"
"6193","TT36","F",23,66.25,1,"Low_freq","küresel dünya",4.87,5.78,6.21,3.07,3.47,3.38,12,1,0.836271048,"Turkish"
"6194","TT36","F",23,66.25,2,"Low_freq","yalnız çocuk",5.46,5.67,6.23,3.49,3.71,3.57,11,1,0.704405069,"Turkish"
"6195","TT36","F",23,66.25,1,"Low_freq","kötü durum",5.46,5.51,6.09,3.2,4.06,4.5,9,1,0.537317991,"Turkish"
"6196","TT36","F",23,66.25,1,"Low_freq","acı haber",5.16,5.34,5.72,2.85,3.3,3.98,8,1,0.687963963,"Turkish"
"6197","TT36","F",23,66.25,2,"Low_freq","siyasi hayat",5.45,5.35,6.03,2.75,3.83,3.52,11,1,2.239655018,"Turkish"
"6198","TT36","F",23,66.25,2,"Low_freq","görsel sanat",4.51,5.31,5.59,2.51,3.31,3.1,11,1,0.520705938,"Turkish"
"6199","TT36","F",23,66.25,2,"Low_freq","nitelikli işçi",4.53,5.25,5.51,2.69,2.81,3.87,13,1,0.753105164,"Turkish"
"6200","TT36","F",23,66.25,2,"Low_freq","sürekli görev",5.5,5.24,5.74,2.77,3.17,3.8,12,1,1.18698597,"Turkish"
"6201","TT36","F",23,66.25,2,"Low_freq","askeri destek",5.31,5.2,5.45,2.78,3.13,4.09,12,1,0.720545053,"Turkish"
"6202","TT36","F",23,66.25,1,"Low_freq","kalın kitap",4.79,5.3,5.87,2.69,3.23,3.66,10,1,0.819998026,"Turkish"
"6203","TT36","F",23,66.25,2,"Low_freq","yanlış tercih",5.38,5.23,5.39,2.56,2.95,3.26,12,1,0.755520821,"Turkish"
"6204","TT36","F",23,66.25,1,"Low_freq","ulusal hukuk",5.35,5.21,5.5,2.89,3.35,4.4,11,1,1.2877841,"Turkish"
"6205","TT36","F",23,66.25,2,"Low_freq","belirli konu",5.23,5.33,6.32,2.74,3.64,3.61,11,1,0.769434929,"Turkish"
"6206","TT36","F",23,66.25,2,"Low_freq","farklı düşünce",5.79,5.19,5.6,3.04,3.6,4.5,13,1,0.588282108,"Turkish"
"6207","TT36","F",23,66.25,1,"Low_freq","kolay iletisim",5.4,5.2,5.34,2.75,2.85,3.94,13,1,1.120387077,"Turkish"
"6208","TT36","F",23,66.25,2,"Low_freq","ilgili öğrenci",5.92,5.1,5.71,2.88,3.84,3.97,13,1,0.751842022,"Turkish"
"6209","TT36","F",23,66.25,1,"Low_freq","fazla üretim",5.88,5.42,5.7,3.21,3.55,4.5,11,1,1.035773039,"Turkish"
"6210","TT36","F",23,66.25,1,"Low_freq","güzel göz",5.84,5.49,5.11,2.97,3.95,3.59,8,1,0.604132175,"Turkish"
"6211","TT36","F",23,66.25,2,"Low_freq","benzer ülke",5.33,5.42,6.24,2.69,3.69,3.17,10,1,1.487313032,"Turkish"
"6212","TT36","F",23,66.25,2,"Low_freq","tüm hafta",5.88,5.34,5.53,2.94,3.15,3.78,8,1,0.704373837,"Turkish"
"6213","TT36","F",23,66.25,1,"Low_freq","ana yemek",5.47,5.27,5.54,3.737987326,2.87,4.49,8,1,0.720499039,"Turkish"
"6214","TT36","F",23,66.25,1,"Low_freq","ortak sonuç",5.43,5.29,6.04,2.74,3.41,3.64,10,1,1.267858982,"Turkish"
"6215","TT36","F",23,66.25,2,"Baseline","kuzey adam",5.09,5.69,6.02,0,0,0,9,1,0.804017067,"Turkish"
"6216","TT36","F",23,66.25,2,"Baseline","hızlı toplum",5.31,5.36,5.91,0,3.03,0,11,1,0.903724909,"Turkish"
"6217","TT36","F",23,66.25,1,"Baseline","ileri gün",5.41,6.03,6.39,0,3.28,0,7,1,0.904252052,"Turkish"
"6218","TT36","F",23,66.25,2,"Baseline","kara eğitim",5.22,5.7,5.9,0,0,0,10,1,0.670840979,"Turkish"
"6219","TT36","F",23,66.25,1,"Baseline","mümkün avrupa",5.56,5.57,5.57,0,2.88,0,12,1,0.83906579,"Turkish"
"6220","TT36","F",23,66.25,1,"Baseline","uygun savaş",5.64,5.36,5.71,0,0,0,10,1,0.83694005,"Turkish"
"6221","TT36","F",23,66.25,1,"Baseline","hoş yönetim",5.09,5.38,5.79,0,0,0,10,1,0.887385845,"Turkish"
"6222","TT36","F",23,66.25,1,"Baseline","canlı araştırma",5.06,5.29,5.45,0,0,0,14,1,1.369617939,"Turkish"
"6223","TT36","F",23,66.25,2,"Baseline","ünlü dönem",5.21,5.21,6.03,0,3.55,0,9,1,0.719816923,"Turkish"
"6224","TT36","F",23,66.25,1,"Baseline","geçici seçim",4.89,5.18,5.64,0,2.46,0,12,1,1.721417904,"Turkish"
"6225","TT36","F",23,66.25,1,"Baseline","açık sınıf",5.65,5.15,5.61,0,0,0,9,1,0.736483097,"Turkish"
"6226","TT36","F",23,66.25,1,"Baseline","yaşlı madde",5.18,5.16,5.75,0,0,0,10,1,0.717348099,"Turkish"
"6227","TT36","F",23,66.25,2,"Baseline","önemli başkan",6.07,5.16,5.75,0,0,0,12,1,0.649956942,"Turkish"
"6228","TT36","F",23,66.25,1,"Baseline","beyaz ilişki",5.34,5.17,5.94,0,0,0,11,1,0.719187975,"Turkish"
"6229","TT36","F",23,66.25,2,"Baseline","yazılı sermaye",4.99,5.24,5.42,0,0,0,13,1,0.820666075,"Turkish"
"6230","TT36","F",23,66.25,1,"Baseline","gerçek yıl",5.57,5.88,6.45,0,0,0,9,1,0.80279398,"Turkish"
"6231","TT36","F",23,66.25,2,"Baseline","hazır süre",5.15,5.65,5.89,0,2.7,0,9,1,0.850430012,"Turkish"
"6232","TT36","F",23,66.25,2,"Baseline","egemen kız",4.93,5.54,5.74,0,0,0,9,1,0.953963995,"Turkish"
"6233","TT36","F",23,66.25,1,"Baseline","karanlık bakım",5,4.52,5.54,0,0,0,13,1,0.753535032,"Turkish"
"6234","TT36","F",23,66.25,1,"Baseline","Kültürel yanıt",5.2,4.99,5.26,0,0,0,13,1,1.752937078,"Turkish"
"6235","TT36","F",23,66.25,1,"Baseline","boş ceza",5.25,5.03,5.38,0,0,0,7,1,1.367618084,"Turkish"
"6236","TT36","F",23,66.25,1,"Baseline","emin meslek",5.01,5.03,5.32,0,0,0,11,1,0.737088919,"Turkish"
"6237","TT36","F",23,66.25,2,"Baseline","çağdaş faiz",5.03,5,5.2,0,0,0,10,1,0.753355026,"Turkish"
"6238","TT36","F",23,66.25,2,"Baseline","zor şarap",5.46,4.59,4.81,0,0,0,10,1,0.655126095,"Turkish"
"6239","TT36","F",23,66.25,1,"Baseline","temel kadın",5.66,5.79,6.17,0,0,0,10,1,0.754180193,"Turkish"
"6240","TT36","F",23,66.25,1,"Baseline","kesin çocuk",5.17,5.67,6.23,0,0,0,10,1,0.753871918,"Turkish"
"6241","TT36","F",23,66.25,1,"Baseline","bağlı karar",5.58,5.58,5.93,0,3.39,0,9,1,1.353551149,"Turkish"
"6242","TT36","F",23,66.25,2,"Baseline","temiz haber",4.87,5.34,5.72,0,0,0,10,1,0.754116058,"Turkish"
"6243","TT36","F",23,66.25,1,"Baseline","doğru hayat",5.96,5.35,6.03,0,3.63,0,10,1,1.30343008,"Turkish"
"6244","TT36","F",23,66.25,1,"Baseline","sert sanat",5.04,5.31,5.59,0,0,0,9,1,0.635190964,"Turkish"
"6245","TT36","F",23,66.25,1,"Baseline","büyük işçi",6.24,5.25,5.51,0,3.55,0,9,1,0.804565907,"Turkish"
"6246","TT36","F",23,66.25,1,"Baseline","mutlu vergi",5.24,5.27,5.49,0,0,0,10,1,0.637154818,"Turkish"
"6247","TT36","F",23,66.25,1,"Baseline","yavaş görev",5.35,5.24,5.74,0,0,0,10,1,0.970623016,"Turkish"
"6248","TT36","F",23,66.25,1,"Baseline","rahat destek",5.14,5.2,5.45,0,0,0,11,1,0.836868048,"Turkish"
"6249","TT36","F",23,66.25,2,"Baseline","doğal kitap",5.42,5.3,5.87,0,0,0,10,1,0.687340975,"Turkish"
"6250","TT36","F",23,66.25,1,"Baseline","tam tercih",5.82,5.23,5.39,0,0,0,11,1,1.518688917,"Turkish"
"6251","TT36","F",23,66.25,2,"Baseline","geniş hukuk",5.43,5.21,5.5,0,2.7,0,10,1,0.73613596,"Turkish"
"6252","TT36","F",23,66.25,1,"Baseline","yeşil konu",5.11,5.33,6.32,0,0,0,9,1,0.984910965,"Turkish"
"6253","TT36","F",23,66.25,1,"Baseline","koca düşünce",4.98,5.19,5.6,0,0,0,11,1,0.687076092,"Turkish"
"6254","TT36","F",23,66.25,2,"Baseline","eski iletişim",5.74,5.2,5.34,0,2.77,0,12,1,0.901155949,"Turkish"
"6255","TT36","F",23,66.25,1,"Baseline","yasal öğrenci",5,5.1,5.71,0,0,0,12,1,0.753038883,"Turkish"
"6256","TT36","F",23,66.25,2,"Baseline","uzak üretim",5.27,5.42,5.7,0,0,0,10,1,0.73673296,"Turkish"
"6257","TT36","F",23,66.25,2,"Baseline","geleneksel göz",5.08,5.49,5.11,0,0,0,13,1,0.636014223,"Turkish"
"6258","TT36","F",23,66.25,1,"Baseline","hafif ülke",5,5.42,6.24,0,0,0,9,1,0.687105179,"Turkish"
"6259","TT36","F",23,66.25,1,"Baseline","basit hafta",5.08,5.34,5.53,0,0,0,10,1,0.936436892,"Turkish"
"6260","TT36","F",23,66.25,1,"Baseline","bütün örnek",6.08,5.32,5.67,0,3.44,0,10,1,0.970873117,"Turkish"
"6261","TT36","F",23,66.25,2,"Baseline","merkez yemek",5.2,5.27,5.54,0,0,0,10,1,0.650857925,"Turkish"
"6262","TT36","F",23,66.25,2,"Baseline","ince sonuç",5.22,5.29,6.04,0,0,0,9,1,0.669606924,"Turkish"
"6263","TT37","F",23,63.75,1,"High_freq","genç adam",5.61,5.69,6.02,4.22,4.44,7.35,8,1,0.770037889,"Turkish"
"6264","TT37","F",23,63.75,1,"High_freq","sivil toplum",5.09,5.36,5.91,4.67,4.79,10.01,11,1,0.703118086,"Turkish"
"6265","TT37","F",23,63.75,1,"High_freq","ertesi gün",4.99,6.03,6.39,4.77,4.86,8.19,9,1,0.837239981,"Turkish"
"6266","TT37","F",23,63.75,2,"High_freq","milli eğitim",5.45,5.7,5.9,4.61,4.65,8.66,11,1,0.752460003,"Turkish"
"6267","TT37","F",23,63.75,1,"High_freq","batı avrupa",5.32,5.57,5.57,4.12,4.12,7.49,10,1,1.684293032,"Turkish"
"6268","TT37","F",23,63.75,1,"High_freq","soğuk savaş",5.13,5.36,5.71,4.13,4.15,8.18,10,1,1.086914063,"Turkish"
"6269","TT37","F",23,63.75,2,"High_freq","yerel yönetim",5.23,5.38,5.79,4.16,4.75,8.21,12,1,0.687258959,"Turkish"
